EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8  ForceX ForceY ForceZ tauX tawY tayZ Angle_deg TimeStep_ms
 -9    2     7     -2    -2    -3    -2    0    1.771 1.516 -10.644 0.702 0.068 0.204 0
 8     2     2     4     -4    -3    -2    1    1.766 1.458 -10.936 0.736 0.075 0.159 0
 8     2     2     4     -4    -3    -2    1    1.720 1.447 -11.198 0.749 0.086 0.143 0
 8     2     2     4     -4    -3    -2    1    1.708 1.392 -11.383 0.777 0.093 0.108 0
 8     2     2     4     -4    -3    -2    1    1.616 1.307 -11.564 0.806 0.091 0.108 0
 16    5     3     0     0     -2    -1    -1   1.462 1.393 -11.723 0.826 0.084 0.130 0
 16    5     3     0     0     -2    -1    -1   1.291 1.621 -11.857 0.879 0.075 0.133 0
 -2    -3    0     -7    1     3     1     2    1.087 1.789 -12.005 0.912 0.072 0.153 0
 -2    -3    0     -7    1     3     1     2    0.899 1.928 -12.190 0.936 0.072 0.155 0
 -2    -3    0     -7    1     3     1     2    0.732 1.955 -12.383 0.968 0.077 0.146 0
 -27   -8    -3    8     -1    1     -1    -8   0.598 1.850 -12.673 0.977 0.085 0.135 0
 -27   -8    -3    8     -1    1     -1    -8   0.504 1.729 -13.011 0.978 0.089 0.121 0
 -27   -8    -3    8     -1    1     -1    -8   0.441 1.634 -13.457 0.985 0.092 0.111 0
 -27   -8    -3    8     -1    1     -1    -8   0.437 1.600 -13.747 0.987 0.091 0.098 0
 0     1     8     -1    -1    -1    0     0    0.436 1.513 -14.260 0.990 0.090 0.090 0
 0     1     8     -1    -1    -1    0     0    0.424 1.416 -14.684 0.993 0.088 0.083 0
 4     -10   -2    -11   -3    -3    -2    -2   0.378 1.252 -15.115 0.995 0.088 0.078 0
 4     -10   -2    -11   -3    -3    -2    -2   0.289 1.076 -15.552 0.994 0.089 0.079 0
 4     -10   -2    -11   -3    -3    -2    -2   0.167 0.969 -15.965 0.996 0.089 0.082 0
 -7    -11   11    8     2     1     2     2    0.020 0.940 -16.337 1.006 0.088 0.091 0
 -7    -11   11    8     2     1     2     2    -0.135 0.972 -16.666 1.021 0.087 0.102 0
 -7    5     -11   -14   -2    0     -1    -3   -0.282 1.033 -16.943 1.044 0.085 0.115 0
 -7    5     -11   -14   -2    0     -1    -3   -0.414 1.082 -17.165 1.073 0.082 0.131 0
 -7    5     -11   -14   -2    0     -1    -3   -0.527 1.066 -17.368 1.103 0.078 0.146 0
 -7    5     -11   -14   -2    0     -1    -3   -0.607 1.014 -17.553 1.134 0.074 0.155 0
 1     -6    8     5     -2    -1    -1    2    -0.644 0.964 -17.737 1.165 0.076 0.155 0
 1     -6    8     5     -2    -1    -1    2    -0.662 0.914 -17.951 1.193 0.078 0.149 0
 1     -6    8     5     -2    -1    -1    2    -0.665 0.868 -18.218 1.217 0.081 0.139 0
 1     -6    8     5     -2    -1    -1    2    -0.660 0.840 -18.522 1.239 0.084 0.130 0
 -35   -11   -20   -24   -4    -1    -1    -3   -0.683 0.800 -18.899 1.257 0.082 0.132 0
 0     -4    -4    -11   -6    0     -2    5    -0.702 0.770 -19.335 1.269 0.079 0.136 0
 2     9     0     19    -1    -5    -3    -9   -0.736 0.758 -19.812 1.281 0.076 0.145 0
 2     9     0     19    -1    -5    -3    -9   -0.764 0.761 -20.330 1.291 0.073 0.150 0
 2     9     0     19    -1    -5    -3    -9   -0.782 0.789 -20.848 1.304 0.074 0.150 0
 16    17    8     9     2     2     3     4    -0.792 0.804 -21.373 1.319 0.076 0.146 0
 16    17    8     9     2     2     3     4    -0.766 0.783 -21.881 1.335 0.080 0.136 0
 6     15    24    -5    -2    1     -2    -2   -0.740 0.725 -22.375 1.351 0.082 0.131 0
 6     15    24    -5    -2    1     -2    -2   -0.695 0.646 -22.863 1.366 0.083 0.127 0
 6     15    24    -5    -2    1     -2    -2   -0.632 0.601 -23.301 1.386 0.083 0.123 0
 6     15    24    -5    -2    1     -2    -2   -0.568 0.574 -23.723 1.409 0.083 0.122 0
 -13   -43   -23   -37   -5    1     -1    -6   -0.505 0.591 -24.100 1.439 0.082 0.123 0
 -13   -43   -23   -37   -5    1     -1    -6   -0.448 0.642 -24.442 1.476 0.081 0.126 0
 -13   -43   -23   -37   -5    1     -1    -6   -0.408 0.671 -24.792 1.512 0.081 0.134 0
 -13   -43   -23   -37   -5    1     -1    -6   -0.384 0.694 -25.148 1.547 0.080 0.145 0
 -10   15    9     7     -5    -4    -4    -4   -0.359 0.701 -25.519 1.582 0.079 0.157 0
 21    36    24    14    2     0     0     11   -0.331 0.705 -25.913 1.614 0.078 0.170 0
 21    36    24    14    2     0     0     11   -0.278 0.710 -26.357 1.640 0.079 0.177 0
 21    36    24    14    2     0     0     11   -0.190 0.726 -26.948 1.671 0.079 0.185 0
 21    36    24    14    2     0     0     11   -0.096 0.717 -27.457 1.691 0.079 0.187 0
 -8    -5    -15   -35   -1    2     3     2    0.005 0.677 -27.991 1.709 0.080 0.188 0
 -8    -5    -15   -35   -1    2     3     2    0.114 0.609 -28.542 1.725 0.080 0.187 0
 26    8     7     -3    2     1     3     -4   0.225 0.533 -29.104 1.737 0.082 0.182 0
 26    8     7     -3    2     1     3     -4   0.324 0.467 -29.659 1.749 0.084 0.177 0
 26    8     7     -3    2     1     3     -4   0.410 0.427 -30.196 1.762 0.085 0.171 0
 26    8     7     -3    2     1     3     -4   0.479 0.406 -30.700 1.780 0.088 0.165 0
 -39   -3    -17   -22   -5    -1    -3    -9   0.525 0.399 -31.170 1.802 0.090 0.161 0
 -39   -3    -17   -22   -5    -1    -3    -9   0.541 0.396 -31.606 1.827 0.091 0.161 0
 -39   -3    -17   -22   -5    -1    -3    -9   0.545 0.395 -32.016 1.855 0.092 0.161 0
 16    6     10    2     1     0     1     3    0.534 0.406 -32.406 1.883 0.093 0.163 0
 16    6     10    2     1     0     1     3    0.513 0.451 -32.782 1.912 0.094 0.167 0
 -15   -6    -21   -8    -2    -1    1     2    0.495 0.534 -33.145 1.943 0.095 0.167 0
 -15   -6    -21   -8    -2    -1    1     2    0.492 0.639 -33.509 1.972 0.098 0.164 0
 -15   -6    -21   -8    -2    -1    1     2    0.476 0.743 -33.873 2.000 0.099 0.164 0
 -15   -6    -21   -8    -2    -1    1     2    0.478 0.817 -34.252 2.023 0.101 0.161 0
 -16   -26   3     17    2     -1    -1    -1   0.475 0.843 -34.645 2.042 0.102 0.162 0
 -16   -26   3     17    2     -1    -1    -1   0.471 0.828 -35.054 2.057 0.102 0.164 0
 14    -3    -14   24    4     2     3     8    0.466 0.797 -35.474 2.070 0.102 0.167 0
 14    -3    -14   24    4     2     3     8    0.458 0.764 -35.910 2.079 0.102 0.169 0
 14    -3    -14   24    4     2     3     8    0.448 0.742 -36.349 2.088 0.102 0.173 0
 14    -3    -14   24    4     2     3     8    0.434 0.719 -36.791 2.095 0.102 0.178 0
 -1    11    13    26    -3    -4    -2    -9   0.411 0.689 -37.236 2.101 0.101 0.187 0
 -1    11    13    26    -3    -4    -2    -9   0.392 0.663 -37.657 2.107 0.099 0.198 0
 -1    11    13    26    -3    -4    -2    -9   0.387 0.637 -38.068 2.111 0.098 0.206 0
 6     4     6     -3    -1    0     1     -3   0.394 0.614 -38.453 2.113 0.097 0.213 0
 6     4     6     -3    -1    0     1     -3   0.420 0.597 -38.783 2.118 0.097 0.217 0
 23    37    33    4     -1    -4    -3    2    0.461 0.571 -39.075 2.125 0.098 0.218 0
 23    37    33    4     -1    -4    -3    2    0.512 0.548 -39.299 2.138 0.098 0.220 0
 23    37    33    4     -1    -4    -3    2    0.568 0.522 -39.493 2.151 0.098 0.223 0
 23    37    33    4     -1    -4    -3    2    0.629 0.520 -39.626 2.171 0.097 0.228 0
 -35   4     -21   18    0     -3    -5    -1   0.699 0.532 -39.743 2.192 0.097 0.234 0
 -35   4     -21   18    0     -3    -5    -1   0.771 0.564 -39.843 2.215 0.096 0.243 0
 -14   -16   -7    14    5     4     2     9    0.851 0.602 -39.942 2.241 0.095 0.253 0
 -14   -16   -7    14    5     4     2     9    0.944 0.638 -40.069 2.265 0.095 0.265 0
 -14   -16   -7    14    5     4     2     9    1.064 0.674 -40.226 2.288 0.095 0.278 0
 -14   -16   -7    14    5     4     2     9    1.207 0.701 -40.448 2.307 0.094 0.291 0
 -2    -5    -18   16    -3    -5    -7    2    1.393 0.726 -40.729 2.321 0.095 0.300 0
 -2    -5    -18   16    -3    -5    -7    2    1.610 0.750 -41.073 2.328 0.095 0.310 0
 -2    -5    -18   16    -3    -5    -7    2    1.875 0.774 -41.478 2.328 0.096 0.315 0
 18    32    11    -1    -4    -1    -2    -9   2.148 0.801 -41.910 2.326 0.095 0.320 0
 18    32    11    -1    -4    -1    -2    -9   2.433 0.818 -42.371 2.319 0.096 0.324 0
 -14   -7    33    -42   -4    -1    1     -15  2.738 0.831 -42.814 2.316 0.097 0.324 0
 -14   -7    33    -42   -4    -1    1     -15  3.046 0.848 -43.220 2.317 0.099 0.321 0
 -14   -7    33    -42   -4    -1    1     -15  3.337 0.870 -43.587 2.323 0.101 0.317 0
 -14   -7    33    -42   -4    -1    1     -15  3.610 0.918 -43.890 2.335 0.103 0.313 0
 -11   -37   -17   -17   4     2     2     -7   3.853 0.979 -44.158 2.348 0.105 0.309 0
 -11   -37   -17   -17   4     2     2     -7   4.070 1.054 -44.383 2.361 0.106 0.305 0
 43    -4    21    -5    -7    -5    -4    1    4.255 1.151 -44.559 2.378 0.108 0.302 0
 43    -4    21    -5    -7    -5    -4    1    4.410 1.269 -44.692 2.396 0.109 0.298 0
 43    -4    21    -5    -7    -5    -4    1    4.538 1.402 -44.781 2.418 0.112 0.293 0
 43    -4    21    -5    -7    -5    -4    1    4.654 1.529 -44.850 2.441 0.115 0.286 0
 -5    -10   -45   -6    1     4     4     0    4.752 1.652 -44.902 2.465 0.119 0.279 0
 -5    -10   -45   -6    1     4     4     0    4.863 1.806 -44.944 2.501 0.123 0.271 0
 -5    -10   -45   -6    1     4     4     0    4.947 1.917 -44.990 2.528 0.126 0.264 0
 20    -16   -13   48    -4    -8    -8    0    5.025 2.009 -45.083 2.550 0.129 0.258 0
 20    -16   -13   48    -4    -8    -8    0    5.091 2.073 -45.208 2.572 0.130 0.256 0
 3     -2    42    6     1     2     2     -3   5.149 2.106 -45.393 2.591 0.131 0.256 0
 3     -2    42    6     1     2     2     -3   5.199 2.125 -45.632 2.608 0.132 0.257 0
 3     -2    42    6     1     2     2     -3   5.237 2.132 -45.947 2.617 0.133 0.259 0
 3     -2    42    6     1     2     2     -3   5.271 2.133 -46.341 2.616 0.135 0.259 0
 22    -2    16    -20   -6    -5    -2    9    5.298 2.124 -46.777 2.609 0.137 0.257 0
 22    -2    16    -20   -6    -5    -2    9    5.304 2.086 -47.250 2.597 0.137 0.258 0
 -38   13    -32   6     -1    -3    -3    -6   5.293 2.021 -47.717 2.581 0.138 0.260 0
 -38   13    -32   6     -1    -3    -3    -6   5.249 1.939 -48.242 2.563 0.137 0.266 0
 -38   13    -32   6     -1    -3    -3    -6   5.192 1.887 -48.586 2.554 0.137 0.272 0
 -14   -22   -28   10    7     3     1     -2   5.104 1.864 -48.829 2.555 0.137 0.282 0
 -14   -22   -28   10    7     3     1     -2   4.983 1.878 -48.981 2.573 0.137 0.297 0
 -14   -22   -28   10    7     3     1     -2   4.869 1.920 -49.000 2.598 0.135 0.314 0
 -14   -22   -28   10    7     3     1     -2   4.757 1.996 -48.960 2.629 0.132 0.332 0
 19    -6    10    -6    0     0     2     10   4.651 2.098 -48.888 2.662 0.129 0.349 0
 -57   -58   -9    8     -4    -8    -12   -38  4.561 2.216 -48.822 2.695 0.127 0.363 0
 -57   -58   -9    8     -4    -8    -12   -38  4.485 2.326 -48.785 2.726 0.126 0.374 0
 -57   -58   -9    8     -4    -8    -12   -38  4.417 2.416 -48.815 2.751 0.125 0.382 0
 -57   -58   -9    8     -4    -8    -12   -38  4.335 2.488 -48.960 2.774 0.125 0.392 0
 6     37    2     -6    4     3     3     5    4.289 2.505 -49.187 2.781 0.125 0.395 0
 6     37    2     -6    4     3     3     5    4.239 2.491 -49.508 2.778 0.125 0.400 0
 53    13    9     10    2     -1    2     37   4.184 2.448 -49.891 2.769 0.124 0.405 0
 53    13    9     10    2     -1    2     37   4.130 2.371 -50.338 2.752 0.123 0.410 0
 53    13    9     10    2     -1    2     37   4.077 2.266 -50.797 2.732 0.123 0.413 0
 53    13    9     10    2     -1    2     37   4.012 2.141 -51.248 2.710 0.122 0.418 0
 16    37    21    3     -2    -1    -2    -10  3.949 2.015 -51.643 2.692 0.123 0.422 0
 16    37    21    3     -2    -1    -2    -10  3.891 1.903 -51.966 2.682 0.124 0.423 0
 -26   -27   -74   -32   -1    -1    1     -1   3.822 1.834 -52.191 2.682 0.125 0.428 0
 17    19    -53   -9    -2    0     0     0    3.763 1.817 -52.314 2.694 0.126 0.431 0
 17    19    -53   -9    -2    0     0     0    3.692 1.857 -52.353 2.715 0.126 0.436 0
 -7    3     28    12    -5    -5    -6    -15  3.620 1.945 -52.330 2.740 0.126 0.440 0
 -7    3     28    12    -5    -5    -6    -15  3.525 2.056 -52.261 2.767 0.125 0.446 0
 -7    3     28    12    -5    -5    -6    -15  3.420 2.178 -52.160 2.796 0.124 0.451 0
 -7    3     28    12    -5    -5    -6    -15  3.305 2.289 -52.061 2.823 0.125 0.453 0
 -20   -15   16    5     -3    -4    -5    -27  3.174 2.389 -51.970 2.849 0.127 0.456 0
 -20   -15   16    5     -3    -4    -5    -27  3.043 2.471 -51.914 2.872 0.129 0.459 0
 -28   -22   -11   -17   2     2     -1    -11  2.917 2.534 -51.923 2.888 0.131 0.461 0
 -28   -22   -11   -17   2     2     -1    -11  2.812 2.566 -52.010 2.895 0.133 0.460 0
 -28   -22   -11   -17   2     2     -1    -11  2.733 2.565 -52.170 2.893 0.135 0.455 0
 -28   -22   -11   -17   2     2     -1    -11  2.686 2.517 -52.395 2.883 0.138 0.446 0
 24    9     -8    13    -2    0     5     22   2.656 2.430 -52.663 2.868 0.141 0.436 0
 24    9     -8    13    -2    0     5     22   2.662 2.320 -52.951 2.849 0.146 0.419 0
 24    9     -8    13    -2    0     5     22   2.676 2.203 -53.236 2.831 0.150 0.402 0
 -41   -36   21    13    10    8     5     -6   2.709 2.098 -53.481 2.818 0.155 0.384 0
 -41   -36   21    13    10    8     5     -6   2.735 2.012 -53.679 2.811 0.158 0.371 0
 57    47    8     7     7     5     6     41   2.763 1.963 -53.819 2.810 0.160 0.361 0
 57    47    8     7     7     5     6     41   2.791 1.946 -53.907 2.812 0.160 0.352 0
 57    47    8     7     7     5     6     41   2.802 1.969 -53.931 2.818 0.159 0.348 0
 57    47    8     7     7     5     6     41   2.800 2.031 -53.879 2.832 0.158 0.347 0
 -69   -59   -19   2     -8    -7    -7    -17  2.786 2.114 -53.767 2.851 0.157 0.346 0
 -69   -59   -19   2     -8    -7    -7    -17  2.766 2.208 -53.602 2.874 0.158 0.344 0
 -69   -59   -19   2     -8    -7    -7    -17  2.746 2.288 -53.417 2.897 0.161 0.341 0
 -69   -59   -19   2     -8    -7    -7    -17  2.734 2.350 -53.231 2.916 0.163 0.336 0
 -17   6     8     -26   -3    2     2     0    2.724 2.389 -53.067 2.931 0.164 0.333 0
 -17   6     8     -26   -3    2     2     0    2.723 2.411 -52.933 2.941 0.164 0.331 0
 -9    -12   -11   -2    2     2     -3    -19  2.729 2.413 -52.856 2.945 0.163 0.329 0
 -9    -12   -11   -2    2     2     -3    -19  2.745 2.410 -52.833 2.944 0.163 0.326 0
 -9    -12   -11   -2    2     2     -3    -19  2.762 2.409 -52.853 2.943 0.164 0.323 0
 69    54    35    -30   0     5     9     39   2.774 2.391 -52.943 2.934 0.164 0.319 0
 69    54    35    -30   0     5     9     39   2.785 2.343 -53.087 2.918 0.165 0.316 0
 -90   -77   36    -5    -11   -12   -13   -31  2.784 2.255 -53.263 2.896 0.165 0.315 0
 -90   -77   36    -5    -11   -12   -13   -31  2.775 2.139 -53.455 2.872 0.165 0.317 0
 -90   -77   36    -5    -11   -12   -13   -31  2.761 2.021 -53.626 2.849 0.164 0.320 0
 -90   -77   36    -5    -11   -12   -13   -31  2.730 1.923 -53.747 2.832 0.162 0.327 0
 -34   -78   -81   -26   0     -2    -3    -20  2.690 1.837 -53.808 2.823 0.160 0.337 0
 -34   -78   -81   -26   0     -2    -3    -20  2.655 1.805 -53.792 2.823 0.157 0.345 0
 42    56    36    -8    0     1     3     6    2.611 1.779 -53.721 2.827 0.155 0.355 0
 42    56    36    -8    0     1     3     6    2.564 1.769 -53.595 2.832 0.152 0.364 0
 42    56    36    -8    0     1     3     6    2.513 1.772 -53.425 2.839 0.150 0.372 0
 42    56    36    -8    0     1     3     6    2.455 1.793 -53.218 2.846 0.149 0.377 0
 26    35    12    6     5     2     0     6    2.395 1.828 -52.984 2.854 0.147 0.382 0
 26    35    12    6     5     2     0     6    2.310 1.861 -52.681 2.866 0.146 0.388 0
 26    35    12    6     5     2     0     6    2.226 1.882 -52.440 2.879 0.144 0.398 0
 -10   22    5     7     4     4     2     1    2.155 1.911 -52.237 2.889 0.143 0.405 0
 -10   22    5     7     4     4     2     1    2.087 1.939 -52.098 2.892 0.141 0.412 0
 42    -3    16    -18   -11   -5    -2    2    2.050 1.961 -52.036 2.886 0.141 0.411 0
 42    -3    16    -18   -11   -5    -2    2    2.019 1.977 -52.036 2.873 0.141 0.411 0
 42    -3    16    -18   -11   -5    -2    2    2.000 1.976 -52.082 2.855 0.141 0.409 0
 42    -3    16    -18   -11   -5    -2    2    2.006 1.943 -52.158 2.835 0.142 0.401 0
 -17   -17   -2    -13   0     1     -2    -9   2.030 1.882 -52.242 2.813 0.145 0.391 0
 -17   -17   -2    -13   0     1     -2    -9   2.054 1.800 -52.298 2.795 0.146 0.382 0
 -17   -17   -2    -13   0     1     -2    -9   2.086 1.700 -52.330 2.777 0.148 0.374 0
 -17   -17   -2    -13   0     1     -2    -9   2.115 1.599 -52.312 2.762 0.147 0.369 0
 42    49    17    -11   -2    -2    3     20   2.142 1.496 -52.215 2.747 0.145 0.368 0
 -53   21    -8    17    1     1     -2    -8   2.162 1.460 -52.116 2.741 0.143 0.367 0
 -39   -34   -40   0     5     6     4     5    2.181 1.466 -51.912 2.740 0.141 0.367 0
 -39   -34   -40   0     5     6     4     5    2.207 1.510 -51.654 2.746 0.141 0.365 0
 -39   -34   -40   0     5     6     4     5    2.221 1.591 -51.352 2.755 0.140 0.364 0
 73    52    47    -5    -2    -6    1     20   2.230 1.677 -51.019 2.765 0.140 0.363 0
 73    52    47    -5    -2    -6    1     20   2.247 1.766 -50.592 2.777 0.139 0.362 0
 -25   -19   -35   5     3     -2    -1    -10  2.268 1.809 -50.339 2.782 0.139 0.360 0
 -25   -19   -35   5     3     -2    -1    -10  2.282 1.855 -50.026 2.786 0.138 0.360 0
 -25   -19   -35   5     3     -2    -1    -10  2.306 1.901 -49.681 2.786 0.136 0.360 0
 -25   -19   -35   5     3     -2    -1    -10  2.328 1.917 -49.506 2.782 0.136 0.358 0
 -7    14    7     7     0     0     0     -5   2.351 1.921 -49.309 2.772 0.135 0.356 0
 -7    14    7     7     0     0     0     -5   2.395 1.882 -49.135 2.751 0.136 0.351 0
 12    -9    -3    4     -4    -1    -2    -4   2.436 1.813 -49.033 2.728 0.136 0.345 0
 12    -9    -3    4     -4    -1    -2    -4   2.469 1.749 -48.969 2.710 0.137 0.341 0
 12    -9    -3    4     -4    -1    -2    -4   2.517 1.659 -48.894 2.683 0.138 0.335 0
 15    -1    -11   -8    -1    0     -2    2    2.563 1.576 -48.801 2.656 0.137 0.332 0
 15    -1    -11   -8    -1    0     -2    2    2.617 1.504 -48.677 2.630 0.136 0.330 0
 29    6     26    18    -1    -3    -3    0    2.681 1.414 -48.458 2.600 0.133 0.329 0
 29    6     26    18    -1    -3    -3    0    2.709 1.376 -48.281 2.585 0.131 0.332 0
 -52   -79   -39   33    -1    -3    -5    -18  2.753 1.346 -47.972 2.573 0.129 0.333 0
 -52   -79   -39   33    -1    -3    -5    -18  2.793 1.344 -47.488 2.566 0.127 0.337 0
 -19   -5    -19   1     1     2     -1    -10  2.811 1.362 -47.155 2.567 0.125 0.340 0
 -19   -5    -19   1     1     2     -1    -10  2.832 1.416 -46.535 2.576 0.122 0.349 0
 -19   -5    -19   1     1     2     -1    -10  2.842 1.460 -46.035 2.585 0.119 0.358 0
 -19   -5    -19   1     1     2     -1    -10  2.861 1.503 -45.556 2.591 0.117 0.366 0
 39    18    2     -23   -5    -2    3     13   2.884 1.532 -45.116 2.591 0.114 0.372 0
 39    18    2     -23   -5    -2    3     13   2.915 1.532 -44.743 2.582 0.112 0.375 0
 -15   -5    8     6     -4    -6    -3    -3   2.958 1.505 -44.436 2.564 0.111 0.374 0
 -15   -5    8     6     -4    -6    -3    -3   3.008 1.423 -44.124 2.533 0.110 0.373 0
 -15   -5    8     6     -4    -6    -3    -3   3.055 1.320 -43.928 2.501 0.110 0.369 0
 -50   -8    -7    -12   0     3     0     -7   3.102 1.201 -43.747 2.469 0.110 0.366 0
 -50   -8    -7    -12   0     3     0     -7   3.154 1.071 -43.574 2.436 0.111 0.362 0
 -15   6     -5    -8    -1    -3    -5    -9   3.217 0.921 -43.333 2.397 0.110 0.360 0
 15    5     6     -3    1     2     1     4    3.267 0.820 -43.107 2.368 0.108 0.361 0
 15    5     6     -3    1     2     1     4    3.304 0.755 -42.920 2.347 0.105 0.365 0
 4     1     0     -15   -5    0     3     3    3.359 0.684 -42.524 2.320 0.101 0.373 0
 4     1     0     -15   -5    0     3     3    3.407 0.667 -42.131 2.307 0.098 0.379 0
 4     1     0     -15   -5    0     3     3    3.457 0.663 -41.688 2.299 0.096 0.386 0
 4     1     0     -15   -5    0     3     3    3.502 0.678 -41.194 2.295 0.093 0.395 0
 6     11    33    -3    0     2     2     3    3.554 0.702 -40.673 2.293 0.090 0.405 0
 6     11    33    -3    0     2     2     3    3.614 0.724 -40.140 2.291 0.087 0.416 0
 13    -19   -7    -1    2     2     -3    3    3.681 0.750 -39.622 2.286 0.083 0.426 0
 13    -19   -7    -1    2     2     -3    3    3.757 0.776 -39.128 2.279 0.079 0.433 0
 13    -19   -7    -1    2     2     -3    3    3.843 0.791 -38.675 2.266 0.076 0.437 0
 13    -19   -7    -1    2     2     -3    3    3.934 0.791 -38.268 2.249 0.075 0.437 0
 -4    -6    -13   -10   -2    -2    -3    -4   4.030 0.765 -37.902 2.227 0.074 0.434 0
 -4    -6    -13   -10   -2    -2    -3    -4   4.120 0.710 -37.585 2.198 0.074 0.429 0
 2     9     -4    0     0     1     -13   -1   4.205 0.647 -37.295 2.165 0.074 0.424 0
 2     9     -4    0     0     1     -13   -1   4.290 0.575 -37.021 2.129 0.075 0.415 0
 2     9     -4    0     0     1     -13   -1   4.392 0.496 -36.666 2.084 0.075 0.405 0
 4     -4    -10   2     -6    -12   -2    1    4.461 0.443 -36.350 2.051 0.075 0.398 0
 4     -4    -10   2     -6    -12   -2    1    4.521 0.401 -35.988 2.021 0.074 0.392 0
 4     -4    -10   2     -6    -12   -2    1    4.580 0.369 -35.573 1.994 0.074 0.384 0
 4     -4    -10   2     -6    -12   -2    1    4.629 0.351 -35.090 1.972 0.075 0.375 0
 7     5     2     1     7     0     -4    0    4.665 0.342 -34.550 1.954 0.075 0.368 0
 7     5     2     1     7     0     -4    0    4.690 0.336 -33.952 1.939 0.076 0.360 0
 25    17    6     -1    2     8     5     5    4.694 0.339 -33.310 1.928 0.075 0.356 0
 25    17    6     -1    2     8     5     5    4.690 0.347 -32.634 1.919 0.074 0.353 0
 25    17    6     -1    2     8     5     5    4.668 0.362 -31.945 1.911 0.072 0.353 0
 -30   -12   -16   -2    -3    0     3     -8   4.627 0.380 -31.266 1.904 0.070 0.354 0
 -30   -12   -16   -2    -3    0     3     -8   4.580 0.401 -30.600 1.897 0.069 0.354 0
 -30   -12   -16   -2    -3    0     3     -8   4.525 0.398 -30.000 1.884 0.068 0.354 0
 -3    1     3     -3    -1    2     3     -1   4.461 0.379 -29.455 1.867 0.068 0.354 0
 -3    1     3     -3    -1    2     3     -1   4.385 0.329 -28.866 1.839 0.067 0.354 0
 -3    1     3     -3    -1    2     3     -1   4.324 0.276 -28.464 1.812 0.066 0.354 0
 8     -6    -9    -1    0     -2    -3    -1   4.276 0.199 -28.138 1.779 0.066 0.352 0
 8     -6    -9    -1    0     -2    -3    -1   4.239 0.107 -27.852 1.744 0.066 0.347 0
 14    6     0     0     -2    -1    4     3    4.200 0.006 -27.594 1.708 0.066 0.343 0
 14    6     0     0     -2    -1    4     3    4.155 -0.103 -27.346 1.672 0.065 0.341 0
 -20   -13   2     -1    0     5     -2    -7   4.108 -0.204 -27.097 1.637 0.064 0.338 0
 -20   -13   2     -1    0     5     -2    -7   4.053 -0.301 -26.819 1.607 0.063 0.335 0
 -14   -5    -5    -5    -7    -11   10    -8   3.989 -0.367 -26.511 1.581 0.062 0.331 0
 -14   -5    -5    -5    -7    -11   10    -8   3.916 -0.408 -26.156 1.561 0.062 0.327 0
 -14   -5    -5    -5    -7    -11   10    -8   3.832 -0.421 -25.752 1.546 0.061 0.325 0
 18    10    2     4     5     -5    1     8    3.736 -0.424 -25.321 1.534 0.060 0.324 0
 18    10    2     4     5     -5    1     8    3.638 -0.424 -24.867 1.522 0.058 0.324 0
 -10   -6    -5    3     1     1     -6    -2   3.536 -0.406 -24.368 1.517 0.056 0.325 0
 -10   -6    -5    3     1     1     -6    -2   3.434 -0.389 -23.877 1.509 0.053 0.324 0
 -10   -6    -5    3     1     1     -6    -2   3.340 -0.354 -23.375 1.503 0.052 0.321 0
 -10   -6    -5    3     1     1     -6    -2   3.239 -0.317 -22.897 1.494 0.050 0.319 0
 -8    -2    0     1     1     -2    1     -1   3.145 -0.283 -22.449 1.481 0.049 0.314 0
 -8    -2    0     1     1     -2    1     -1   3.053 -0.252 -22.034 1.464 0.047 0.309 0
 -8    -2    0     1     1     -2    1     -1   2.959 -0.234 -21.647 1.442 0.045 0.305 0
 -8    -2    0     1     1     -2    1     -1   2.859 -0.240 -21.311 1.414 0.043 0.303 0
 6     5     2     1     -1    -9    -4    3    2.763 -0.253 -20.984 1.385 0.041 0.302 0
 6     5     2     1     -1    -9    -4    3    2.663 -0.282 -20.674 1.354 0.038 0.305 0
 -5    -2    -2    0     -4    -11   18    -3   2.572 -0.320 -20.369 1.322 0.034 0.309 0
 -5    -2    -2    0     -4    -11   18    -3   2.484 -0.356 -20.052 1.292 0.031 0.315 0
 -5    -2    -2    0     -4    -11   18    -3   2.412 -0.385 -19.718 1.264 0.027 0.321 0
 2     -2    -3    -2    -4    -8    -9    -3   2.355 -0.396 -19.347 1.241 0.024 0.327 0
 2     -2    -3    -2    -4    -8    -9    -3   2.313 -0.392 -18.953 1.220 0.020 0.334 0
 -5    0     -1    1     2     12    -2    -3   2.302 -0.370 -18.526 1.203 0.017 0.337 0
 -5    0     -1    1     2     12    -2    -3   2.295 -0.334 -18.074 1.189 0.013 0.342 0
 -5    0     -1    1     2     12    -2    -3   2.299 -0.298 -17.601 1.176 0.010 0.346 0
 -5    0     -1    1     2     12    -2    -3   2.310 -0.264 -17.119 1.165 0.007 0.348 0
 -5    -3    -2    -3    -5    0     -19   -4   2.318 -0.240 -16.636 1.154 0.005 0.352 0
 -5    -3    -2    -3    -5    0     -19   -4   2.341 -0.215 -16.044 1.140 0.002 0.354 0
 -5    -3    -2    -3    -5    0     -19   -4   2.354 -0.202 -15.702 1.130 0.000 0.356 0
 -5    -3    -2    -3    -5    0     -19   -4   2.381 -0.179 -15.269 1.116 -0.002 0.357 0
