EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8  ForceX ForceY ForceZ tauX tawY tayZ Angle_deg TimeStep_ms
 -52   -59   -22   -3    1     3     5     0    -1.338 1.376 -53.465 3.290 0.136 0.016 0
 -52   -59   -22   -3    1     3     5     0    -1.284 1.342 -53.367 3.282 0.136 0.017 0
 -7    15    2     5     -3    0     2     21   -1.207 1.323 -53.113 3.277 0.137 0.018 0
 -7    15    2     5     -3    0     2     21   -1.170 1.334 -52.908 3.278 0.137 0.018 0
 -7    15    2     5     -3    0     2     21   -1.152 1.383 -52.498 3.286 0.135 0.027 0
 26    25    -5    0     4     3     4     6    -1.149 1.420 -52.228 3.292 0.135 0.032 0
 26    25    -5    0     4     3     4     6    -1.173 1.468 -51.860 3.298 0.134 0.041 0
 26    25    -5    0     4     3     4     6    -1.215 1.502 -51.503 3.301 0.133 0.051 0
 -42   -64   -52   -1    1     -3    -2    -16  -1.276 1.518 -51.171 3.301 0.131 0.065 0
 -42   -64   -52   -1    1     -3    -2    -16  -1.343 1.516 -50.874 3.300 0.130 0.079 0
 -42   -64   -52   -1    1     -3    -2    -16  -1.421 1.501 -50.575 3.295 0.128 0.095 0
 11    10    9     14    -2    -3    -5    -11  -1.464 1.493 -50.446 3.289 0.127 0.104 0
 11    10    9     14    -2    -3    -5    -11  -1.506 1.485 -50.336 3.276 0.127 0.113 0
 55    24    0     -11   -3    -3    2     22   -1.516 1.462 -50.297 3.256 0.128 0.114 0
 55    24    0     -11   -3    -3    2     22   -1.513 1.405 -50.325 3.229 0.129 0.113 0
 -11   -32   -25   5     -3    -5    -5    -19  -1.504 1.304 -50.392 3.198 0.130 0.111 0
 -11   -32   -25   5     -3    -5    -5    -19  -1.489 1.178 -50.476 3.166 0.131 0.108 0
 -19   7     31    0     0     -1    -1    -1   -1.476 1.061 -50.540 3.135 0.131 0.105 0
 -19   7     31    0     0     -1    -1    -1   -1.465 0.940 -50.547 3.097 0.131 0.102 0
 -19   7     31    0     0     -1    -1    -1   -1.472 0.909 -50.494 3.083 0.131 0.102 0
 11    3     13    -20   -3    -1    1     9    -1.491 0.891 -50.354 3.068 0.130 0.104 0
 11    3     13    -20   -3    -1    1     9    -1.515 0.887 -50.065 3.056 0.129 0.106 0
 -3    -6    1     -2    2     1     -1    -8   -1.541 0.902 -49.826 3.052 0.128 0.110 0
 -3    -6    1     -2    2     1     -1    -8   -1.573 0.934 -49.442 3.051 0.127 0.114 0
 -3    -6    1     -2    2     1     -1    -8   -1.592 0.994 -49.002 3.052 0.126 0.116 0
 -3    -6    1     -2    2     1     -1    -8   -1.602 1.090 -48.398 3.055 0.126 0.116 0
 -22   -35   -16   -9    -6    -5    -5    -3   -1.591 1.156 -47.906 3.054 0.126 0.114 0
 -22   -35   -16   -9    -6    -5    -5    -3   -1.573 1.209 -47.417 3.050 0.124 0.115 0
 -22   -35   -16   -9    -6    -5    -5    -3   -1.549 1.244 -46.966 3.039 0.121 0.117 0
 -22   -35   -16   -9    -6    -5    -5    -3   -1.522 1.261 -46.659 3.027 0.119 0.117 0
 42    30    2     -11   -2    0     2     8    -1.468 1.277 -46.192 3.002 0.116 0.118 0
 42    30    2     -11   -2    0     2     8    -1.425 1.290 -45.859 2.980 0.114 0.118 0
 -30   -22   -3    -2    -3    2     -2    -5   -1.386 1.294 -45.568 2.954 0.111 0.119 0
 -30   -22   -3    -2    -3    2     -2    -5   -1.341 1.272 -45.315 2.925 0.109 0.120 0
 -30   -22   -3    -2    -3    2     -2    -5   -1.290 1.227 -45.085 2.893 0.107 0.119 0
 -14   -3    11    0     0     -3    -1    3    -1.241 1.171 -44.867 2.859 0.105 0.120 0
 -14   -3    11    0     0     -3    -1    3    -1.186 1.122 -44.648 2.825 0.102 0.120 0
 16    21    22    -10   -4    -1    0     -1   -1.124 1.095 -44.403 2.794 0.100 0.120 0
 16    21    22    -10   -4    -1    0     -1   -1.063 1.089 -44.132 2.765 0.097 0.120 0
 16    21    22    -10   -4    -1    0     -1   -1.009 1.110 -43.799 2.743 0.094 0.122 0
 16    21    22    -10   -4    -1    0     -1   -0.956 1.154 -43.420 2.724 0.092 0.123 0
 -6    -7    1     -2    2     -4    -1    -6   -0.910 1.197 -42.997 2.706 0.090 0.125 0
 -6    -7    1     -2    2     -4    -1    -6   -0.858 1.248 -42.528 2.690 0.088 0.124 0
 12    9     10    5     2     3     3     0    -0.835 1.281 -42.157 2.677 0.086 0.127 0
 12    9     10    5     2     3     3     0    -0.801 1.339 -41.485 2.658 0.082 0.134 0
 12    9     10    5     2     3     3     0    -0.773 1.379 -40.918 2.642 0.078 0.138 0
 12    9     10    5     2     3     3     0    -0.753 1.409 -40.347 2.625 0.075 0.146 0
 -7    -4    -7    -1    -3    -5    -3    -6   -0.738 1.449 -39.762 2.609 0.070 0.155 0
 -7    -4    -7    -1    -3    -5    -3    -6   -0.700 1.490 -39.189 2.591 0.069 0.158 0
 -7    -4    -7    -1    -3    -5    -3    -6   -0.655 1.532 -38.643 2.569 0.066 0.160 0
 3     3     -5    -10   -1    -1    4     7    -0.598 1.564 -38.134 2.541 0.064 0.159 0
 3     3     -5    -10   -1    -1    4     7    -0.530 1.597 -37.639 2.511 0.062 0.158 0
 -13   0     -3    -10   -5    -10   -6    -11  -0.461 1.613 -37.176 2.476 0.061 0.155 0
 -13   0     -3    -10   -5    -10   -6    -11  -0.393 1.608 -36.723 2.440 0.059 0.154 0
 -13   0     -3    -10   -5    -10   -6    -11  -0.335 1.585 -36.278 2.402 0.057 0.154 0
 -13   0     -3    -10   -5    -10   -6    -11  -0.284 1.540 -35.832 2.362 0.055 0.155 0
 2     -1    3     -3    -1    4     -1    1    -0.243 1.496 -35.360 2.325 0.053 0.158 0
 -3    3     4     -4    -3    -2    0     -3   -0.195 1.446 -34.499 2.263 0.048 0.165 0
 -3    3     4     -4    -3    -2    0     -3   -0.176 1.474 -33.833 2.224 0.045 0.169 0
 -3    3     4     -4    -3    -2    0     -3   -0.159 1.529 -33.268 2.195 0.044 0.170 0
 -3    3     4     -4    -3    -2    0     -3   -0.155 1.596 -32.675 2.168 0.042 0.172 0
 -3    3     4     -4    -3    -2    0     -3   -0.153 1.653 -32.053 2.143 0.040 0.173 0
 -1    3     3     4     7     5     5     6    -0.156 1.680 -31.429 2.117 0.038 0.174 0
 5     0     -5    4     -4    9     3     1    -0.160 1.699 -30.786 2.093 0.037 0.173 0
 -5    -2    -4    -6    0     0     14    0    -0.171 1.718 -30.144 2.068 0.036 0.171 0
 -5    -2    -4    -6    0     0     14    0    -0.180 1.738 -29.513 2.043 0.036 0.165 0
 3     1     -19   2     -7    -8    -4    -1   -0.192 1.767 -28.908 2.016 0.036 0.157 0
 3     1     -19   2     -7    -8    -4    -1   -0.219 1.791 -28.330 1.986 0.035 0.152 0
 3     1     -19   2     -7    -8    -4    -1   -0.251 1.800 -27.781 1.953 0.034 0.146 0
 3     1     -19   2     -7    -8    -4    -1   -0.302 1.790 -27.270 1.917 0.033 0.142 0
 -4    1     7     2     5     0     -7    -1   -0.355 1.768 -26.777 1.880 0.033 0.137 0
 -4    1     7     2     5     0     -7    -1   -0.415 1.731 -26.303 1.843 0.033 0.133 0
 -5    1     6     -1    -1    -8    -4    -4   -0.467 1.680 -25.853 1.805 0.034 0.128 0
 -5    1     6     -1    -1    -8    -4    -4   -0.520 1.642 -25.396 1.769 0.034 0.126 0
 -5    1     6     -1    -1    -8    -4    -4   -0.564 1.595 -24.952 1.732 0.033 0.123 0
 -5    1     6     -1    -1    -8    -4    -4   -0.595 1.553 -24.505 1.696 0.032 0.119 0
 -1    -5    -3    2     3     -8    -5    -7   -0.626 1.517 -24.055 1.662 0.031 0.116 0
 -1    -5    -3    2     3     -8    -5    -7   -0.646 1.498 -23.579 1.632 0.031 0.111 0
 -1    -5    -3    2     3     -8    -5    -7   -0.684 1.480 -23.098 1.603 0.029 0.108 0
 4     2     6     -1    1     7     -9    2    -0.719 1.468 -22.593 1.576 0.029 0.102 0
 4     2     6     -1    1     7     -9    2    -0.772 1.440 -22.092 1.548 0.029 0.098 0
 -3    -1    -2    -5    -4    8     -14   1    -0.832 1.402 -21.589 1.519 0.029 0.093 0
 -3    -1    -2    -5    -4    8     -14   1    -0.910 1.366 -21.084 1.490 0.028 0.091 0
 -3    -1    -2    -5    -4    8     -14   1    -1.001 1.326 -20.584 1.461 0.028 0.091 0
 -3    -1    -2    -5    -4    8     -14   1    -1.087 1.298 -20.088 1.431 0.027 0.092 0
 -6    -7    -7    -3    -1    -3    -20   -7   -1.165 1.282 -19.605 1.401 0.026 0.092 0
 1     -1    1     -3    1     -24   -6    -5   -1.239 1.289 -19.112 1.374 0.024 0.093 0
 1     -1    1     -3    1     -24   -6    -5   -1.291 1.294 -18.633 1.346 0.024 0.092 0
 1     -1    1     -3    1     -24   -6    -5   -1.332 1.291 -18.160 1.319 0.024 0.090 0
 1     -1    1     -3    1     -24   -6    -5   -1.353 1.274 -17.697 1.292 0.024 0.085 0
 1     -1    1     -3    1     -24   -6    -5   -1.359 1.238 -17.256 1.262 0.023 0.081 0
 3     -1    3     1     4     2     13    8    -1.362 1.206 -16.812 1.232 0.022 0.078 0
 3     -1    3     1     4     2     13    8    -1.357 1.172 -16.388 1.201 0.022 0.075 0
 3     -1    3     1     4     2     13    8    -1.356 1.147 -15.973 1.170 0.021 0.074 0
 -2    -5    -6    -6    -7    -4    -1    -2   -1.365 1.131 -15.560 1.139 0.019 0.076 0
 -2    -5    -6    -6    -7    -4    -1    -2   -1.373 1.120 -15.155 1.109 0.018 0.079 0
 -1    2     1     5     7     29    17    3    -1.372 1.115 -14.746 1.079 0.017 0.082 0
 -1    2     1     5     7     29    17    3    -1.386 1.122 -14.333 1.051 0.014 0.089 0
 -1    2     1     5     7     29    17    3    -1.375 1.139 -13.915 1.023 0.013 0.094 0
 -1    2     1     5     7     29    17    3    -1.356 1.168 -13.486 0.998 0.011 0.100 0
 -6    -1    -3    -7    -2    -29   -5    -14  -1.315 1.210 -13.048 0.975 0.010 0.103 0
 7     -1    1     3     4     -3    5     2    -1.252 1.253 -12.602 0.952 0.009 0.105 0
 7     -1    1     3     4     -3    5     2    -1.176 1.290 -12.160 0.929 0.008 0.106 0
 7     -1    1     3     4     -3    5     2    -1.082 1.317 -11.711 0.906 0.008 0.106 0
 7     -1    1     3     4     -3    5     2    -0.971 1.327 -11.170 0.875 0.006 0.108 0
 1     3     -1    -8    -13   27    7     1    -0.867 1.334 -10.740 0.851 0.006 0.105 0
 -5    -3    -1    1     1     -29   -17   -6   -0.781 1.349 -10.320 0.828 0.005 0.106 0
 -5    -3    -1    1     1     -29   -17   -6   -0.694 1.370 -9.903 0.807 0.005 0.105 0
 -5    -3    -1    1     1     -29   -17   -6   -0.620 1.398 -9.491 0.788 0.004 0.106 0
 1     -2    -1    5     -2    1     3     2    -0.542 1.411 -9.110 0.766 0.004 0.106 0
 1     -2    -1    5     -2    1     3     2    -0.471 1.418 -8.753 0.744 0.004 0.104 0
 -6    -2    -1    -5    -10   -13   -15   -6   -0.396 1.431 -8.406 0.722 0.005 0.101 0
 -6    -2    -1    -5    -10   -13   -15   -6   -0.323 1.450 -8.073 0.701 0.006 0.097 0
 -6    -2    -1    -5    -10   -13   -15   -6   -0.241 1.471 -7.751 0.680 0.007 0.089 0
 -6    -2    -1    -5    -10   -13   -15   -6   -0.163 1.493 -7.441 0.660 0.008 0.082 0
 -6    -2    -1    -5    -10   -13   -15   -6   -0.088 1.510 -7.141 0.638 0.009 0.073 0
 -6    -2    -1    -5    -10   -13   -15   -6   -0.024 1.518 -6.861 0.615 0.011 0.065 0
 1     2     -2    0     0     29    -3    -4   0.030 1.528 -6.579 0.593 0.012 0.058 0
 1     2     -2    0     0     29    -3    -4   0.068 1.544 -6.291 0.573 0.013 0.054 0
 1     2     -2    0     0     29    -3    -4   0.091 1.557 -6.006 0.554 0.013 0.054 0
 -4    -2    -1    -1    8     -7    -3    -2   0.095 1.581 -5.713 0.535 0.012 0.056 0
 -3    -2    -2    -3    -9    -20   -2    -16  0.105 1.603 -5.429 0.517 0.013 0.057 0
 -3    -2    -2    -3    -9    -20   -2    -16  0.108 1.635 -5.057 0.496 0.013 0.060 0
 4     3     2     3     5     9     -7    -8   0.117 1.660 -4.769 0.479 0.014 0.064 0
 4     3     2     3     5     9     -7    -8   0.127 1.683 -4.470 0.464 0.013 0.070 0
 4     3     2     3     5     9     -7    -8   0.150 1.704 -4.177 0.449 0.012 0.076 0
 -2    -2    -4    -5    -4    10    7     5    0.187 1.720 -3.882 0.435 0.011 0.083 0
 -2    -2    -4    -5    -4    10    7     5    0.232 1.730 -3.595 0.421 0.010 0.090 0
 -2    -2    -4    -5    -4    10    7     5    0.289 1.732 -3.325 0.407 0.010 0.095 0
 -2    -5    -4    -1    3     1     6     6    0.342 1.748 -3.056 0.394 0.008 0.103 0
 -2    -5    -4    -1    3     1     6     6    0.408 1.754 -2.811 0.379 0.008 0.108 0
 -1    -1    -1    -3    -1    13    14    3    0.465 1.774 -2.576 0.363 0.007 0.116 0
 -1    -1    -1    -3    -1    13    14    3    0.525 1.792 -2.362 0.346 0.006 0.121 0
 -1    -1    -1    -3    -1    13    14    3    0.570 1.809 -2.153 0.330 0.004 0.129 0
 -1    -1    -1    -3    -1    13    14    3    0.614 1.825 -1.954 0.314 0.003 0.135 0
 0     -3    -2    -3    -4    -22   -36   -4   0.657 1.835 -1.759 0.299 0.003 0.140 0
 0     -3    -2    -3    -4    -22   -36   -4   0.697 1.835 -1.572 0.283 0.003 0.143 0
 0     -3    -2    -3    -4    -22   -36   -4   0.734 1.836 -1.371 0.269 0.002 0.148 0
 1     0     -2    -5    6     -11   -13   -5   0.764 1.823 -1.185 0.252 0.001 0.152 0
 1     0     -2    -5    6     -11   -13   -5   0.791 1.822 -0.994 0.238 0.002 0.153 0
 1     0     -2    -5    6     -11   -13   -5   0.814 1.832 -0.795 0.225 0.002 0.154 0
 -2    -2    1     4     4     13    18    7    0.833 1.853 -0.597 0.212 0.003 0.154 0
 -2    -2    1     4     4     13    18    7    0.843 1.878 -0.395 0.200 0.003 0.156 0
 -2    -2    1     4     4     13    18    7    0.843 1.900 -0.188 0.189 0.003 0.160 0
 -9    -4    -7    -9    -10   -26   12    -9   0.833 1.913 0.021 0.178 0.003 0.164 0
 -9    -4    -7    -9    -10   -26   12    -9   0.810 1.919 0.280 0.163 0.002 0.171 0
 3     2     1     0     1     -7    1     10   0.798 1.921 0.435 0.154 0.003 0.174 0
 3     2     1     0     1     -7    1     10   0.791 1.929 0.642 0.142 0.004 0.175 0
 3     2     1     0     1     -7    1     10   0.778 1.943 0.848 0.131 0.005 0.179 0
 3     2     1     0     1     -7    1     10   0.778 1.961 1.051 0.120 0.006 0.181 0
 -2    -1    -1    0     -3    -8    -3    -3   0.792 1.983 1.250 0.109 0.007 0.182 0
 -2    -1    -1    0     -3    -8    -3    -3   0.823 2.007 1.444 0.098 0.008 0.181 0
 -2    -1    -1    0     -3    -8    -3    -3   0.862 2.037 1.633 0.086 0.009 0.179 0
 -3    0     0     -2    -4    6     -20   -1   0.905 2.064 1.821 0.074 0.010 0.178 0
 -3    0     0     -2    -4    6     -20   -1   0.955 2.098 2.004 0.061 0.011 0.175 0
 -3    0     0     -2    -4    6     -20   -1   1.014 2.133 2.190 0.050 0.012 0.170 0
 3     2     4     4     -2    5     2     2    1.070 2.178 2.379 0.038 0.014 0.165 0
 3     2     4     4     -2    5     2     2    1.130 2.230 2.567 0.027 0.017 0.158 0
 3     2     4     4     -2    5     2     2    1.181 2.294 2.759 0.015 0.018 0.153 0
 -6    -7    -9    -9    -3    83    43    25   1.230 2.360 2.957 0.003 0.020 0.150 0
 -6    -7    -9    -9    -3    83    43    25   1.278 2.428 3.164 -0.009 0.020 0.148 0
 -3    0     -1    0     15    -21   -54   -16  1.324 2.488 3.377 -0.021 0.021 0.146 0
 -3    0     -1    0     15    -21   -54   -16  1.370 2.538 3.598 -0.033 0.022 0.145 0
 -3    0     -1    0     15    -21   -54   -16  1.413 2.582 3.822 -0.044 0.023 0.143 0
 -3    0     -1    0     15    -21   -54   -16  1.454 2.619 4.057 -0.054 0.025 0.141 0
 0     -1    -2    -7    -17   15    27    7    1.491 2.656 4.299 -0.063 0.026 0.140 0
 0     -1    -2    -7    -17   15    27    7    1.521 2.687 4.535 -0.071 0.026 0.142 0
 0     -1    -2    -7    -17   15    27    7    1.543 2.707 4.767 -0.078 0.026 0.145 0
 -1    0     2     10    18    -24   -27   -4   1.558 2.729 4.992 -0.083 0.026 0.148 0
 -1    0     2     10    18    -24   -27   -4   1.569 2.753 5.199 -0.088 0.026 0.151 0
 -1    0     2     10    18    -24   -27   -4   1.576 2.788 5.435 -0.093 0.026 0.152 0
 0     0     -2    -10   -7    7     12    -1   1.571 2.808 5.559 -0.096 0.026 0.153 0
 0     0     -2    -10   -7    7     12    -1   1.562 2.834 5.701 -0.101 0.026 0.153 0
 0     0     -2    -10   -7    7     12    -1   1.541 2.852 5.816 -0.109 0.026 0.152 0
 -3    -2    -5    -1    3     2     21    2    1.522 2.861 5.892 -0.121 0.027 0.150 0
 -3    -2    -5    -1    3     2     21    2    1.511 2.876 5.951 -0.135 0.028 0.142 0
 -1    2     0     -3    -17   -56   -13   -8   1.367 2.935 5.895 -0.217 0.034 0.218 0
 -1    2     0     -3    -17   -56   -13   -8   1.383 2.994 5.838 -0.339 0.034 0.232 0
 -1    2     0     -3    -17   -56   -13   -8   1.577 2.703 6.123 -0.309 0.019 0.178 0
 -1    2     0     -3    -17   -56   -13   -8   1.591 2.551 6.421 -0.331 0.023 0.230 0
 3     3     5     4     2     -2    -23   -12  1.732 2.562 6.833 -0.338 0.022 0.188 0
 3     3     5     4     2     -2    -23   -12  1.788 2.557 7.350 -0.296 0.024 0.184 0
 0     -1    -5    1     13    28    2     7    1.815 2.738 7.799 -0.305 0.038 0.185 0
 1     2     1     -1    -2    59    44    13   1.895 2.847 8.294 -0.276 0.038 0.154 0
 1     2     1     -1    -2    59    44    13   1.817 2.911 8.702 -0.261 0.031 0.203 0
 1     2     1     -1    -2    59    44    13   1.811 3.048 8.971 -0.283 0.024 0.215 0
 -3    -3    1     -3    -6    -25   13    5    1.786 3.101 9.211 -0.291 0.015 0.236 0
 -3    -3    1     -3    -6    -25   13    5    1.757 3.194 9.384 -0.304 0.012 0.267 0
 -3    -3    1     -3    -6    -25   13    5    1.823 3.348 9.533 -0.323 0.012 0.248 0
 3     2     2     3     9     -16   -11   -5   1.863 3.335 9.635 -0.335 0.019 0.252 0
 3     2     2     3     9     -16   -11   -5   1.972 3.252 9.666 -0.370 0.026 0.229 0
 -6    -4    -7    1     9     -7    11    -4   2.072 3.095 9.690 -0.400 0.029 0.221 0
 -6    -4    -7    1     9     -7    11    -4   2.197 2.937 9.708 -0.432 0.033 0.215 0
 -6    -4    -7    1     9     -7    11    -4   2.303 2.799 9.717 -0.468 0.028 0.215 0
 -6    -4    -7    1     9     -7    11    -4   2.377 2.761 9.787 -0.492 0.023 0.231 0
 -4    -4    -4    7     15    48    -18   -9   2.442 2.833 9.944 -0.512 0.017 0.241 0
 -4    -4    -4    7     15    48    -18   -9   2.442 2.873 10.085 -0.519 0.015 0.256 0
 -4    -4    -4    7     15    48    -18   -9   2.444 2.907 10.292 -0.532 0.016 0.269 0
 0     -1    1     -1    -6    -95   -44   -13  2.462 2.953 10.556 -0.540 0.018 0.271 0
 0     -1    1     -1    -6    -95   -44   -13  2.484 3.000 10.866 -0.545 0.020 0.282 0
 0     -1    1     -1    -6    -95   -44   -13  2.538 3.113 11.226 -0.549 0.020 0.284 0
 5     0     4     0     -11   -20   -23   -7   2.622 3.241 11.629 -0.546 0.020 0.289 0
 5     0     4     0     -11   -20   -23   -7   2.738 3.365 12.051 -0.543 0.019 0.289 0
 5     0     4     0     -11   -20   -23   -7   2.880 3.440 12.473 -0.541 0.020 0.281 0
 -3    1     0     5     7     14    17    8    3.005 3.446 12.869 -0.541 0.021 0.280 0
 -3    1     0     5     7     14    17    8    3.122 3.408 13.223 -0.550 0.022 0.273 0
 -5    0     -3    -4    -3    25    18    -1   3.239 3.345 13.522 -0.564 0.025 0.265 0
 -5    0     -3    -4    -3    25    18    -1   3.352 3.307 13.767 -0.584 0.027 0.257 0
 -5    0     -3    -4    -3    25    18    -1   3.457 3.327 13.965 -0.608 0.028 0.248 0
 -5    0     -3    -4    -3    25    18    -1   3.536 3.362 14.123 -0.635 0.029 0.245 0
 -1    1     2     -3    1     37    27    8    3.601 3.408 14.231 -0.669 0.029 0.239 0
 -1    1     2     -3    1     37    27    8    3.653 3.449 14.348 -0.702 0.030 0.237 0
 -1    1     2     -3    1     37    27    8    3.693 3.482 14.494 -0.733 0.031 0.239 0
 -3    -3    -3    8     5     -78   -44   -10  3.731 3.511 14.673 -0.764 0.031 0.241 0
 -3    -3    -3    8     5     -78   -44   -10  3.776 3.541 14.909 -0.789 0.033 0.246 0
 -3    -3    -3    8     5     -78   -44   -10  3.839 3.581 15.215 -0.810 0.033 0.247 0
 9     1     1     0     3     44    14    7    3.901 3.615 15.563 -0.830 0.034 0.255 0
 9     1     1     0     3     44    14    7    3.972 3.642 15.971 -0.846 0.034 0.264 0
 9     1     1     0     3     44    14    7    4.037 3.658 16.416 -0.862 0.032 0.280 0
 -10   -2    -6    -11   -17   29    58    27   4.101 3.680 16.880 -0.879 0.030 0.301 0
 -10   -2    -6    -11   -17   29    58    27   4.195 3.746 17.492 -0.896 0.026 0.325 0
 -3    -4    0     -3    -5    -18   -73   -18  4.256 3.816 17.869 -0.904 0.025 0.339 0
 -3    -4    0     -3    -5    -18   -73   -18  4.356 3.934 18.365 -0.913 0.026 0.352 0
 -3    -4    0     -3    -5    -18   -73   -18  4.461 4.067 18.847 -0.921 0.025 0.364 0
 -3    -4    0     -3    -5    -18   -73   -18  4.575 4.196 19.298 -0.931 0.025 0.375 0
 5     -2    3     14    35    -7    -19   1    4.704 4.292 19.699 -0.945 0.025 0.381 0
 5     -2    3     14    35    -7    -19   1    4.834 4.342 20.043 -0.966 0.024 0.386 0
 5     -2    3     14    35    -7    -19   1    4.981 4.378 20.334 -0.992 0.026 0.384 0
 3     1     0     -9    -13   54    26    7    5.121 4.389 20.590 -1.020 0.028 0.381 0
 3     1     0     -9    -13   54    26    7    5.260 4.398 20.805 -1.052 0.029 0.375 0
 3     1     0     -9    -13   54    26    7    5.384 4.406 21.011 -1.084 0.032 0.368 0
 -8    -5    -2    9     25    -2    14    3    5.495 4.407 21.209 -1.117 0.033 0.363 0
 -8    -5    -2    9     25    -2    14    3    5.581 4.400 21.404 -1.153 0.034 0.359 0
 -8    -5    -2    9     25    -2    14    3    5.645 4.400 21.617 -1.188 0.036 0.356 0
 4     1     3     4     -2    25    12    -5   5.681 4.426 21.868 -1.220 0.036 0.357 0
 4     1     3     4     -2    25    12    -5   5.709 4.503 22.162 -1.249 0.038 0.358 0
 -10   -5    -8    -8    -19   -68   -29   -31  5.714 4.609 22.515 -1.272 0.039 0.363 0
 -10   -5    -8    -8    -19   -68   -29   -31  5.717 4.775 23.029 -1.294 0.039 0.367 0
 -10   -5    -8    -8    -19   -68   -29   -31  5.705 4.903 23.499 -1.306 0.040 0.374 0
 -10   -5    -8    -8    -19   -68   -29   -31  5.686 5.008 23.988 -1.319 0.040 0.381 0
 4     -1    0     -9    -7    37    52    24   5.670 5.106 24.500 -1.331 0.041 0.387 0
 4     -1    0     -9    -7    37    52    24   5.648 5.203 25.030 -1.340 0.042 0.394 0
 4     -1    0     -9    -7    37    52    24   5.635 5.293 25.546 -1.351 0.043 0.400 0
 -7    -3    -5    -7    -8    58    23    4    5.629 5.377 26.049 -1.361 0.044 0.405 0
 -7    -3    -5    -7    -8    58    23    4    5.626 5.446 26.507 -1.374 0.045 0.410 0
 -3    -7    -5    15    37    -60   6     5    5.642 5.493 26.905 -1.392 0.046 0.414 0
 -3    -7    -5    15    37    -60   6     5    5.666 5.539 27.254 -1.414 0.046 0.419 0
 -3    -7    -5    15    37    -60   6     5    5.707 5.576 27.536 -1.441 0.046 0.422 0
 -3    -7    -5    15    37    -60   6     5    5.777 5.616 27.765 -1.472 0.047 0.422 0
 -4    -3    -6    2     29    -1    -61   -10  5.857 5.664 27.968 -1.503 0.048 0.422 0
 -4    -3    -6    2     29    -1    -61   -10  5.961 5.706 28.145 -1.537 0.049 0.419 0
 -5    -2    -6    -11   -10   5     -7    -5   6.079 5.730 28.317 -1.570 0.050 0.415 0
 -5    -2    -6    -11   -10   5     -7    -5   6.201 5.740 28.501 -1.603 0.051 0.415 0
 -5    -2    -6    -11   -10   5     -7    -5   6.553 5.739 29.243 -1.692 0.046 0.441 0
 0     1     1     -1    6     89    20    4    6.609 5.751 29.404 -1.705 0.045 0.449 0
 2     4     4     -1    -46   -31   36    20   6.719 5.800 29.752 -1.727 0.044 0.464 0
 2     4     4     -1    -46   -31   36    20   6.834 5.878 30.142 -1.746 0.043 0.480 0
 8     0     5     13    31    -79   -89   -24  6.946 5.977 30.561 -1.763 0.041 0.498 0
 11    4     8     15    11    52    -6    0    7.088 6.101 31.122 -1.782 0.038 0.522 0
 -1    1     -3    -10   -9    40    -32   -13  7.229 6.210 31.701 -1.801 0.035 0.547 0
 -1    1     -3    -10   -9    40    -32   -13  7.351 6.288 32.176 -1.814 0.034 0.563 0
 -1    1     -3    -10   -9    40    -32   -13  7.479 6.354 32.643 -1.827 0.033 0.576 0
 -5    -3    -4    -7    -1    4     31    15   7.618 6.423 33.107 -1.838 0.034 0.583 0
 -5    -3    -4    -7    -1    4     31    15   7.754 6.467 33.534 -1.853 0.035 0.589 0
 3     -1    -2    -5    -5    17    3     -1   7.898 6.492 33.925 -1.871 0.037 0.589 0
 3     -1    -2    -5    -5    17    3     -1   8.031 6.486 34.264 -1.895 0.038 0.588 0
 3     -1    -2    -5    -5    17    3     -1   8.173 6.470 34.569 -1.920 0.040 0.581 0
 3     -1    -2    -5    -5    17    3     -1   8.293 6.465 34.834 -1.949 0.043 0.575 0
 -16   -6    -11   -25   -33   -13   -43   -14  8.498 6.522 35.220 -2.005 0.048 0.556 0
 -4    3     5     17    13    98    118   32   8.551 6.558 35.325 -2.022 0.050 0.549 0
 -4    3     5     17    13    98    118   32   8.656 6.644 35.537 -2.056 0.054 0.536 0
 5     -1    1     7     -15   -75   -23   2    8.739 6.727 35.747 -2.092 0.057 0.526 0
 5     -1    1     7     -15   -75   -23   2    8.818 6.811 36.001 -2.127 0.061 0.518 0
 5     -4    -7    -24   -23   -65   -81   -33  8.891 6.875 36.278 -2.164 0.064 0.514 0
 5     -4    -7    -24   -23   -65   -81   -33  8.944 6.935 36.615 -2.197 0.065 0.517 0
 5     -4    -7    -24   -23   -65   -81   -33  9.012 6.976 36.998 -2.228 0.066 0.521 0
 5     -4    -7    -24   -23   -65   -81   -33  9.076 7.000 37.437 -2.255 0.066 0.529 0
 1     0     3     7     27    36    -28   11   9.150 7.026 37.926 -2.278 0.067 0.538 0
 1     2     3     2     -11   -9    8     -6   9.226 7.055 38.463 -2.297 0.067 0.550 0
 1     2     3     2     -11   -9    8     -6   9.322 7.099 39.022 -2.313 0.067 0.560 0
 1     2     3     2     -11   -9    8     -6   9.417 7.170 39.606 -2.324 0.066 0.574 0
 1     2     3     2     -11   -9    8     -6   9.524 7.260 40.181 -2.333 0.065 0.586 0
 -3    -1    -4    -9    -24   28    33    -2   9.624 7.368 40.734 -2.340 0.063 0.601 0
 -3    -1    -4    -9    -24   28    33    -2   9.736 7.475 41.239 -2.348 0.062 0.611 0
 -2    3     4     -1    -2    22    30    11   9.843 7.596 41.707 -2.355 0.061 0.619 0
